,logFC,AveExpr,t,P.Value,adj.P.Val,B
ABHD8,0.05192719126853,7.23415849563281,1.32646163996808,0.186642554224325,0.667798234583347,-4.95741621227792
ABL1,-0.0505679623645205,7.73072925268055,-2.00338328051762,0.0468831234218649,0.450350450459773,-3.95628610400737
ACD,0.0251023737375071,7.67853074593653,0.716444784777948,0.474797392598456,0.851337676757661,-5.51775725517348
AKT1,-0.070049587448958,9.26388945485114,-1.43987516164701,0.151924175717037,0.627358143236139,-4.81712091226738
AKT2,-0.0160667933799621,7.95913999780798,-0.72042771598054,0.472349327663881,0.84980021619892,-5.51517269772396
AKT3,-0.255794103585192,6.78606926840308,-3.08777162664934,0.00239094103485241,0.210706422626994,-1.56902640046515
ANAPC10,-0.131291631698623,6.14349220977142,-1.82056216657144,0.0706068202426845,0.510760998029165,-4.26510514033112
ANAPC2,-0.026404388671196,7.64607483390234,-0.377701537982686,0.706170254944696,0.93705957348302,-5.68536379732787
ANAPC5,0.0761871055262784,9.58117664601059,1.8198680862278,0.070713037429564,0.511067567926839,-4.26622403408119
ARG2,-0.0661488245465636,6.40786377132404,-1.23339321351677,0.219300669520875,0.702774786251022,-5.06415790208595
ARHGAP28,0.00765186776115723,4.91586701100767,0.350359511885745,0.726545704256459,0.941403512836409,-5.6943783719017
ARHGEF10L,0.0920488594135467,8.54778010751745,1.60900948514528,0.109653975793792,0.57505121470515,-4.58719823096135
ARID1A,-0.0428595192621373,9.18676749064727,-1.25639251536458,0.210868449078968,0.695497028302751,-5.03848531374308
ASF1A,-0.167435957816426,7.48801628290467,-1.41642751343472,0.158661703954421,0.638557289130081,-4.84704356406127
ATM,0.0841904564916138,8.2007199975326,0.939803875294037,0.348783910030949,0.786534633830962,-5.35090413581704
ATR,0.0246216283756162,6.71606155431267,0.362008085128499,0.717840220215565,0.94055067554731,-5.6906205037172
ATXN7L3B,-0.0147839732494308,8.34728131476356,-0.308794669542636,0.757893364839431,0.951959208809217,-5.70678725993712
B2M,-0.00219812401795139,12.9851236694116,-0.0447986095936798,0.964325633018233,0.992457653809829,-5.74908405732106
BCL6,0.017189781646417,9.69392774272375,0.298410021045749,0.765790855064664,0.954252233715411,-5.70964352581382
BMPR1A,-0.0200102672862492,5.58517780868159,-0.36124711597783,0.718407811966294,0.94055067554731,-5.69086974002904
BRCA2,-0.0456635114153103,4.96866106441742,-1.65239014420217,0.100484120700743,0.560851962185047,-4.52426077517798
BTRC,-0.0123839544287314,7.05548495914586,-0.463207332788368,0.64386702987555,0.917840145472719,-5.65281389879559
CABIN1,0.012895196801515,7.87090015275087,0.235654953105392,0.814012245749105,0.963531854002899,-5.72482717135919
CACNA1D,-0.0141527380809556,6.00501973149482,-0.762630324653501,0.446845684835554,0.837232571314492,-5.48691365263001
CALM1,-0.0121321526326774,8.06181331815222,-0.309020761558238,0.757721702697765,0.951959208809217,-5.70672398878458
CALML3,0.000853559565997308,6.42178623244158,0.0244531229285313,0.980522702553498,0.995962172937033,-5.74972268980224
CALML4,-0.0953765606325288,8.35280316544999,-1.98788296745042,0.0485900623263099,0.458795962645701,-3.98355418175396
CALML5,-0.0616483039578757,6.22758333859988,-1.66792422156942,0.0973545734466463,0.553237043782784,-4.50133202700878
CALR,-0.0515392465975371,9.17550533682459,-1.33587497586956,0.18355290170103,0.662870539586781,-4.94619808397878
CAPN1,-0.0262473628908353,8.80435381096,-0.618381726417307,0.537233533602651,0.88145484796278,-5.57690058030692
CAPN2,0.043409630816706,9.8438270419851,1.42567475191786,0.155977790177079,0.633885381137103,-4.83529971707723
CBX2,0.0290893651147366,6.71028222942631,0.789107569745153,0.431257370271603,0.83236455227146,-5.4683701530833
CBX4,-0.00360570341333588,7.43224550063972,-0.0778053025280395,0.938083515145174,0.987246787569595,-5.7472498425067
CBX6,0.0278351602780678,8.52006636724781,0.618508729970653,0.537150056643567,0.88145484796278,-5.57682956959115
CBX8,0.0268975775628393,7.06465652366938,0.773729016843938,0.440272330613689,0.834402455452042,-5.47921699590472
CCNA1,0.0386287376377927,5.52106510265495,1.0197389114107,0.309445077387691,0.765273527686618,-5.28038808110626
CCNA2,-0.0509805323818826,6.01110355637003,-1.18416565322513,0.23816451628804,0.718288253995584,-5.11754645181219
CCNB1,-0.0283054235943849,5.63010100709054,-1.02372271105752,0.307565116610203,0.76405646869646,-5.27672533216164
CCNB2,0.0631997694502653,5.43646230883748,1.24520435335931,0.214940310287959,0.699392514291676,-5.05103186367449
CCND1,-0.0563519885446819,6.31323606510908,-1.80531273940513,0.0729711386973088,0.513805658906098,-4.28959422938974
CCND2,-0.0486217619618756,7.38424857199832,-0.667445358352037,0.505482550414162,0.866223266407489,-5.54838894463617
CCND3,-0.0186811061668539,10.9554433132811,-0.333532670647782,0.739184073444257,0.94487969723598,-5.69959014427725
CCNE1,-0.0330161019727662,5.70441174559843,-0.983022032327517,0.327132161916771,0.775145269657869,-5.31348315698001
CCNE2,-0.0132283170696814,4.93891302919805,-0.269993723767859,0.787525070712337,0.958527523104505,-5.71696048750421
CDC16,0.0474911130962301,8.3265016426729,1.24085273799627,0.216539412666657,0.699653295995396,-5.0558821704121
CDC23,-0.00507753597422855,7.2596942626239,-0.0903365216419263,0.928136707013779,0.986276137022507,-5.74629484236716
CDC25A,0.0116692980709026,6.17534121968258,0.486398019062647,0.627373631722925,0.912646452939731,-5.64284798594432
CDC27,-0.0207680355963262,7.42715982788894,-0.535526625251007,0.593055132792771,0.901430091095088,-5.62013353139886
CDK1,0.03679718602252,4.65925864255064,0.801227016358381,0.424229668032215,0.828072610283838,-5.45967296242667
CDK2,0.040021163354174,7.02776744416988,1.41480588645422,0.159135980641554,0.638845238266021,-4.84909535144392
CDK4,0.000989750099614994,8.35117163282275,0.0161012729157255,0.987174353960108,0.99731415431802,-5.74987621356209
CDK6,0.0537609713845617,6.92604904186537,1.21627327924349,0.225734186057591,0.708204450931941,-5.0829663884723
CDKN1A,0.0772755591543373,9.40961295581491,1.12507449347506,0.262300761711429,0.735507918119675,-5.17881611498403
CDKN1B,-0.0137018395542157,9.54178205114854,-0.205629722032707,0.837350620325938,0.967430424990133,-5.73083075442976
CDKN2A,0.0862097829569359,6.40485442589501,2.71515203806241,0.00737801208054026,0.273998147633174,-2.49332007505773
CDKN2B,0.0449202826975759,6.7227732674674,1.00412849496872,0.316885394391827,0.771285535612127,-5.29460484293452
CDKN2C,0.032396858345245,6.23954209642789,1.21646273947959,0.225662251922712,0.708204450931941,-5.08275964999358
CDKN2D,-0.0260168312504803,7.77665105705568,-0.35248467795647,0.724954774756882,0.941403512836409,-5.69370193533064
CEBPB,-0.0477360833559182,11.4995764541014,-0.922737896453531,0.35758134071223,0.79070400501048,-5.36522346137775
CHEK1,-0.03364747323364,4.94706017958313,-0.821802506348216,0.412454619073833,0.821704521611994,-5.44460677695258
CHEK2,0.0335538312341246,6.29662064991261,1.37261315701633,0.171860170203275,0.650820142738409,-4.90167674400082
CITED2,-0.0825431123021296,9.97082051600637,-1.54074111915103,0.125423713221425,0.596447499619143,-4.6829720527085
CLK2,0.119811465132075,9.40341826347322,1.84156273938012,0.0674550020040651,0.503367701118456,-4.23105879921911
CPN1,0.0512512742699318,7.12321702388109,0.800782592616073,0.424486175922863,0.828072610283838,-5.45999421122997
DDX54,-0.0518302819597816,8.01861434413363,-0.982569480188882,0.327354220170647,0.775145269657869,-5.31388360358065
DNAJA3,0.0318605354312966,8.00432047192973,1.24392755231384,0.215408607167679,0.699392514291676,-5.05245670682689
E2F1,-0.0250068095989739,7.18527141514808,-0.698082968896354,0.486173735364028,0.856800884999275,-5.52948841729996
E2F2,0.0359810983121021,6.75604573987874,1.2065763037942,0.229438025620503,0.71249078135152,-5.09350558894794
E2F3,-0.0682726985236295,7.94821415038546,-1.3974250287244,0.164287581900262,0.644612086678058,-4.87094324069275
E2F4,0.04794037098352,9.10196926634839,1.37451796201087,0.171269634156623,0.650180518863298,-4.89933632500829
E2F5,0.0252970084270814,5.13787670493316,0.525919924502938,0.599697275370436,0.903984076773884,-5.62474627932781
EED,0.0243627523545449,7.06707853688857,0.464278146268327,0.643101462733844,0.917646901142342,-5.65236441535299
EEF1E1,-0.0919677881361691,6.00807650711158,-1.30851136037295,0.192641452935763,0.673941617327885,-4.97859357244289
EHMT1,0.0121226593307062,7.41182580215481,0.327016092092732,0.744097963353881,0.946744822645274,-5.70153973798419
EHMT2,0.00256837204585736,7.58397278045583,0.080896311404882,0.935629021501585,0.986537260180269,-5.7470275020736
EIF4EBP1,0.048678898766978,8.99805492281884,0.949603774145528,0.343795405058793,0.784700014329036,-5.34256434126547
ELAVL1,0.0232878185551399,8.62945986740056,0.670097148338354,0.503795337802909,0.865832445591007,-5.54678634890888
EP400,0.0520450374919559,7.95507913623838,1.18643859022815,0.237268821927129,0.718288253995584,-5.11512830254243
ERF,0.0547936616600513,7.32940107059439,1.24161746036565,0.216257773214835,0.699653295995396,-5.05503101456306
ETS1,-0.0321280603949647,6.78695197993864,-0.243893369352776,0.80763669157133,0.961725569672742,-5.72303716372554
ETS2,0.0284120835273285,8.76131786313767,0.53817298693872,0.591231415873352,0.901171399019588,-5.61884824700752
EZH2,0.0403717657152214,6.17754881705748,1.08630705804468,0.279033672372951,0.745701539838568,-5.21733955143863
FBXO5,-0.0641365995401406,5.75090910582384,-1.03298117651464,0.303225575215287,0.762371505681698,-5.26815865786479
FBXW11,-0.0139262876159414,7.87102972380753,-0.589933800611514,0.55609608949497,0.886348645134323,-5.59244093520102
FHIT,0.0360821403004286,6.9200344583891,0.885680590272619,0.377164905818315,0.805209786233089,-5.39542366626087
FOS,-0.0606221791519506,11.6268650695157,-0.506359146575863,0.613325740322904,0.908320967424857,-5.63388146568892
FOXM1,-0.0386293807990459,6.33492525498841,-1.32344037302391,0.187642375766054,0.668483518788046,-4.96100033863583
FOXO1,0.214836279198231,8.62468672699493,3.19775267478796,0.00168002105589579,0.192741288618286,-1.27636065130779
FOXO3,0.258994547634231,8.65317241034201,4.67874240004568,6.25654829596955e-06,0.0372791786947919,3.46678969458603
FRS3,0.0490700243649176,7.27606166058094,1.47182376171077,0.143100755655536,0.614934516563109,-4.77558240469862
FZR1,-0.0616337090240568,7.44839610651837,-1.1397627593393,0.256147562149907,0.730242159418684,-5.16387374650532
GADD45A,0.00878717746538982,6.94738785370498,0.196145382877271,0.844753910253016,0.969017410789492,-5.73255747374853
GADD45B,0.147771956978501,8.45439490459732,2.49929981493178,0.013488174226442,0.325305292840985,-2.97985454639864
GADD45G,0.0299692759542118,6.24222061933323,1.02537437152437,0.306787938793911,0.763463306223125,-5.27520265159675
GATA4,0.00229618967284839,6.42596776866616,0.0672363264649151,0.946480423520502,0.988648996194721,-5.74794465170346
GNAO1,0.0700061780158876,6.55696227398546,1.3508665210574,0.178711585392952,0.659872119692011,-4.92817262391845
GRP,-0.00763938707092748,6.87574959908273,-0.169783071061168,0.865402660722964,0.973175571113317,-5.73692898994847
GTF2E1,0.0164576934512812,7.3725032983226,0.289119271895506,0.772877358475401,0.955372761581763,-5.71211621837514
HIPK1,-0.124830001299085,9.83841837554703,-3.60758255315058,0.000416694330314249,0.15697699016225,-0.109215922916706
HIPK2,-0.0706498229518129,8.16689432560257,-2.32394096358044,0.0214304830847861,0.361647544336573,-3.34793916189742
HIPK3,-0.149830807042509,8.34617895251682,-1.75469996698791,0.081291310442827,0.523514335156042,-4.36946257369728
HIRA,-0.134234556181817,7.42072008247636,-2.9234775021988,0.00398168323936959,0.246572415828602,-1.98951522186691
HLA-B,-0.00938598217158848,13.6743007803461,-0.288146451331883,0.7736204944079,0.955385458302315,-5.71237061284444
HLA-E,0.133342082952421,11.5977656547666,2.59786729962488,0.0102868357177839,0.296688373533175,-2.76221646955918
HLA-F,0.0918746709428007,10.1690831811915,1.48406505028989,0.139827181178856,0.612501402193928,-4.75943246656553
HMGA1,0.0913062485200964,8.16313310041893,1.02058985559979,0.3090428730839,0.764948603294523,-5.27960689549947
HMGA2,-0.0482848492003667,6.34760197854941,-1.48680297656789,0.139103027003482,0.612501402193928,-4.75580257871792
HMGN1,0.0443202757101613,9.02968135151714,0.587237623991253,0.557900591520197,0.88745961592148,-5.5938760143624
HRAS,-0.0413626862096486,6.87605405186801,-0.697868206663686,0.48630766956002,0.856800884999275,-5.52962383720748
HUS1,0.0153009922364413,7.85565040163358,0.4840668017102,0.629023319246177,0.913846817562481,-5.64387173245031
ID1,0.0163638709080125,6.02833576857571,0.276306391110539,0.782681699525617,0.957707694915356,-5.71539816690222
ID2,0.0815709346026985,10.812617893398,1.29804100019285,0.196206037043725,0.676396099141112,-4.99081625385168
IFNB1,0.0239252662458469,5.12043322891967,0.50068004633127,0.61730821110368,0.909565279018629,-5.63646908278388
IGF1R,-0.0827712704669255,6.23068238222162,-1.74221488213315,0.083459111065687,0.527750551978012,-4.38883030684066
IGFBP3,0.0694443492024464,6.54642110400594,2.4769716655467,0.0143266769473197,0.328182916255535,-3.0280872446051
IGFBP7,-0.103516309482945,8.21811073885595,-1.57576431727301,0.117123819289119,0.584882571929437,-4.63433851367636
IL1A,-0.0120723586216442,5.34676746189423,-0.367102789899707,0.714044244979131,0.93934373170978,-5.68893837695919
IL6,-0.0164569897128182,5.58145621625818,-0.424244992892512,0.6719767813684,0.928618382638976,-5.66846473901067
ING2,-0.0162843409321534,6.68390356537769,-0.364145848603824,0.716246547086297,0.940527828697604,-5.68991753207963
ITPR1,-0.0874802981571232,7.44363804872019,-1.80625535998589,0.0728231187974352,0.513762960521028,-4.28808617300623
ITPR2,-0.0654447457765901,7.34264061860556,-1.52299269336368,0.129802979705604,0.60055511943793,-4.70721424818719
ITPR3,0.071512189660357,6.73431665591294,1.18883690965028,0.236326326788439,0.718288253995584,-5.11257183258698
JUN,-0.120964543159619,7.31071926789675,-1.12177890935158,0.263695391010621,0.735575266856261,-5.18214256780954
KAT5,0.0268642392662048,8.34545259251007,0.948827385701176,0.344188929137175,0.784700014329036,-5.34322816967791
KDM6B,-0.0169628272021862,7.99412658988757,-0.333158357171519,0.73946603950054,0.94487969723598,-5.69970316899055
KPNB1,-0.0763063349049116,8.82835177511387,-2.35393810582565,0.0198330066102674,0.35516058885877,-3.28672349247629
KRAS,-0.152015917576778,7.75138412977435,-2.34130082441948,0.0204927357488206,0.35516058885877,-3.31260109134994
KYNU,0.11779196128788,8.70308132922456,1.58378629125565,0.115285424384475,0.583468255408025,-4.62305058910883
LIN37,-0.082791357915756,7.42889044838371,-1.91545928880807,0.057279646144848,0.476946375617127,-4.1083041884645
LLPH,0.0322991780891169,5.82570399041873,0.434634178212833,0.66443390610745,0.925966327451538,-5.66442548918627
LMNA,-0.0506344625082118,8.15514409160886,-0.828752404146823,0.408521915399014,0.820452442848527,-5.43943230411338
LMNB1,-0.0602383191253004,7.61585197787482,-1.07622006043299,0.283505097286806,0.749210686683331,-5.22714534125507
MAP2K1,0.0693830760382212,10.135264138782,1.31830692303684,0.189350322421344,0.671171592672187,-4.96707186599709
MAP2K2,0.0140099313511701,7.62467083879884,0.30431983053584,0.76129339176883,0.952337453056458,-5.70803001407937
MAP2K4,-0.0125885626150577,7.86677974183971,-0.367869071318074,0.713473917099955,0.939231105569401,-5.68868334269696
MAP2K6,0.00580075356716225,6.91054194837138,0.106176311904654,0.915580081958319,0.98400174419227,-5.74488403849291
MAP2K7,0.0310121369211505,7.15491638872548,0.682971382722725,0.495646892629222,0.862314627322334,-5.53891614132258
MAP3K3,0.160190165250436,9.09672629526406,3.22036143382833,0.00156070143735007,0.188938827454757,-1.21510057213855
MAP3K5,-0.0974708679006202,8.99748031072721,-2.3216332690973,0.0215579395407501,0.361710426865147,-3.35261842332696
MAP4K4,-0.0256918594636755,8.37213697469507,-0.591372382678898,0.555134450380113,0.885727881196971,-5.59167255277992
MAPK1,-0.0521150479357377,10.1652744394649,-1.07453154256205,0.284258355304499,0.749875339768147,-5.22877799476397
MAPK10,-0.0229493501712152,6.04734878100537,-0.698496549114378,0.485915867186201,0.856800884999275,-5.52922751467434
